event_id,game_id,inning,batting_team_id,home_away,outs,balls,strikes,pitch_sequence,away_score,home_score,batter_id,batter_hand,responsible_batter_id,responsible_batter_hand,batter_lineup_position,batter_fielding_position,pitcher_id,pitcher_hand,responsible_pitcher_id,responsible_pitcher_hand,fielder_2_id,fielder_3_id,fielder_4_id,fielder_5_id,fielder_6_id,fielder_7_id,fielder_8_id,fielder_9_id,runner_1_id,runner_2_id,runner_3_id,event_text,event_code,event_outs,ab_flag,hit_code,rbi,leadoff_flag,pinch_hit_flag,sacrifice_hit_flag,sacrifice_fly_flag,double_play_flag,triple_play_flag,wild_pitch_flag,passed_ball_flag,bunt_flag,foul_flag,batted_ball_code,batted_ball_location,fielding_code,errors,error_1_fielder,error_1_type,error_2_fielder,error_2_type,error_3_fielder,error_3_type,batter_dest,runner_1_dest,runner_2_dest,runner_3_dest,runner_1_stolen_base,runner_2_stolen_base,runner_3_stolen_base,runner_1_caught_stealing,runner_2_caught_stealing,runner_3_caught_stealing,batter_play_text,runner_1_play_text,runner_2_play_text,runner_3_play_text,putout_1_fielder,putout_2_fielder,putout_3_fielder,assist_1_fielder,assist_2_fielder,assist_3_fielder,assist_4_fielder,assist_5_fielder,game_new_flag,game_end_flag,created_at
15822820,NYA202409150,2,BOS,H,0,0,2,CS>S,0,1,volpa001,R,volpa001,R,7,6,crawk001,R,crawk001,R,jansd001,wongc001,gonzr003,dever001,stort001,duraj001,rafac001,oneit001,domij003,,stanm004,K+SB2,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,2,0,3,T,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15822835,NYA202409150,3,BOS,H,2,2,2,BCBFFFS,0,4,volpa001,R,volpa001,R,7,6,crawk001,R,crawk001,R,jansd001,wongc001,gonzr003,dever001,stort001,duraj001,rafac001,oneit001,stanm004,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15822860,NYA202409150,6,BOS,H,1,2,2,BBCCS,2,4,volpa001,R,volpa001,R,7,6,guerl001,R,guerl001,R,jansd001,wongc001,gonzr003,dever001,stort001,duraj001,rafac001,oneit001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15822873,NYA202409150,7,BOS,H,2,1,2,.CBFFX,2,5,volpa001,R,volpa001,R,7,6,weisg001,R,weisg001,R,jansd001,wongc001,gonzr003,dever001,stort001,duraj001,rafac001,oneit001,domij003,chisj001,judga001,4(1)/FO/G6M.B-1,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6M,4,0,0,,0,,0,,1,0,2,3,F,F,F,F,F,F,"",4,"","",4,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15822903,NYA202409240,3,BAL,H,0,3,2,CBBBC.FFS,1,0,volpa001,R,volpa001,R,8,6,kremd001,R,kremd001,R,rutsa001,ohear001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15822921,NYA202409240,5,BAL,H,0,3,1,BBBCB,2,1,volpa001,R,volpa001,R,8,6,kremd001,R,kremd001,R,rutsa001,ohear001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,rizza001,,,W.1-2,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,2,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15822941,NYA202409240,7,BAL,H,1,0,2,CCFFX,4,1,volpa001,R,volpa001,R,8,6,perec004,L,perec004,L,rutsa001,mounr001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,,rizza001,,5/P15,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,15,5,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,5,"","","",5,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15822981,NYA202409250,2,BAL,H,2,1,0,BX,3,0,volpa001,R,volpa001,R,9,6,efliz001,R,efliz001,R,mccaj001,mounr001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,rizza001,stanm004,,S7/F78.2-H;1-3,20,0,T,1,1,F,F,F,F,F,F,F,F,F,F,F,78,7,0,0,,0,,0,,1,3,4,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823009,NYA202409250,5,BAL,H,0,3,2,BBBCC.FX,8,1,volpa001,R,volpa001,R,9,6,efliz001,R,efliz001,R,mccaj001,mounr001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,rizza001,,,9/F9LD,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,9LD,9,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823021,NYA202409250,6,BAL,H,1,1,2,BCCX,8,3,volpa001,R,volpa001,R,9,6,webbj002,R,webbj002,R,mccaj001,mounr001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,domij003,,,46(1)/FO/G4.B-1,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,4,4,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"",46,"","",6,0,0,4,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823044,NYA202409250,9,BAL,H,0,1,2,CFFBFS,9,3,volpa001,R,volpa001,R,9,6,bowmm001,R,bowmm001,R,mccaj001,mounr001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,rizza001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823068,NYA202409260,3,BAL,H,0,0,0,X,0,1,volpa001,R,volpa001,R,9,6,burnc002,R,burnc002,R,mccaj001,ohear001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,,,,9/F9,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,9,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823088,NYA202409260,6,BAL,H,0,2,2,.BBFS.S,0,1,volpa001,R,volpa001,R,9,6,canoy001,R,canoy001,R,mccaj001,ohear001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823098,NYA202409260,6,BAL,H,2,1,2,CSB1S,0,7,volpa001,R,volpa001,R,9,6,bakeb001,R,bakeb001,R,mccaj001,ohear001,westj002,uriar001,hendg002,cowsc001,mullc002,santa003,rizza001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823115,NYA202409260,8,BAL,H,1,0,2,CFFFFX,0,10,volpa001,R,volpa001,R,9,6,bowmm001,R,bowmm001,R,mccaj001,ohear001,westj002,rivee001,hollj003,cowsc001,mullc002,kjerh001,rizza001,,,9/F89S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89S,9,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823137,NYA202409270,2,PIT,H,0,0,1,SX,0,0,volpa001,R,volpa001,R,6,6,jonej008,R,jonej008,R,bartj003,joe-c001,yorkn001,kinei001,gonzn001,reynb001,cookb002,delab001,,,,9/F9L,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,9L,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823153,NYA202409270,4,PIT,H,1,3,2,BBFFFBFS,0,0,volpa001,R,volpa001,R,6,6,jonej008,R,jonej008,R,bartj003,joe-c001,yorkn001,kinei001,gonzn001,reynb001,cookb002,delab001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823167,NYA202409270,5,PIT,H,2,3,2,BFBFB.>X,0,2,volpa001,R,volpa001,R,6,6,wentj001,L,wentj001,L,bartj003,joe-c001,yorkn001,kinei001,gonzn001,reynb001,cookb002,delab001,domij003,chisj001,sotoj001,8/L89D+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,89D,8,0,0,,0,,0,,0,1,2,3,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823189,NYA202409270,8,PIT,H,2,3,2,BBBCC.X,4,2,volpa001,R,volpa001,R,6,6,santd003,R,santd003,R,bartj003,trioj001,yorkn001,kinei001,gonzn001,reynb001,cruzo001,delab001,,,,5/P25,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,25,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,5,"","","",5,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823262,NYA202409280,8,PIT,H,2,0,0,X,6,4,volpa001,R,volpa001,R,7,6,santd003,R,santd003,R,grany001,trioj001,yorkn001,kinei001,gonzn001,cookb002,cruzo001,palaj001,,chisj001,,43/G4,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,4,4,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,43,"","","",3,0,0,4,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823291,NYA202409290,2,PIT,H,1,3,2,BCBFFFB.B,0,2,volpa001,R,volpa001,R,7,6,faltb001,L,faltb001,L,bartj003,cookb002,gonzn001,trioj001,pegul001,palaj001,cruzo001,yorkn001,,,,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823311,NYA202409290,4,PIT,H,1,0,1,CX,3,4,volpa001,R,volpa001,R,7,6,matti001,R,matti001,R,bartj003,cookb002,gonzn001,trioj001,pegul001,palaj001,cruzo001,yorkn001,,,,3/P3S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,P,3S,3,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,3,"","","",3,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823333,NYA202409290,7,PIT,H,0,3,1,BBCBB,4,4,volpa001,R,volpa001,R,7,6,wentj001,L,wentj001,L,bartj003,cookb002,gonzn001,trioj001,pegul001,palaj001,cruzo001,yorkn001,,,,W,14,0,F,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823348,NYA202409290,8,PIT,H,2,1,1,BS>B,4,6,volpa001,R,volpa001,R,7,6,mlodc001,R,mlodc001,R,bartj003,cookb002,gonzn001,trioj001,pegul001,palaj001,cruzo001,yorkn001,verda001,,bertj001,SB2,4,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,2,0,3,T,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15823349,NYA202409290,8,PIT,H,2,3,2,BS>B.FB.C,4,6,volpa001,R,volpa001,R,7,6,mlodc001,R,mlodc001,R,bartj003,cookb002,gonzn001,trioj001,pegul001,palaj001,cruzo001,yorkn001,,verda001,bertj001,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,2,3,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826555,NYN202406250,1,NYA,A,0,0,0,X,0,0,volpa001,R,volpa001,R,1,6,peted003,L,peted003,L,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,,,,S9/L89,20,0,T,1,0,T,F,F,F,F,F,F,F,F,F,L,89,9,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,T,F,2026-01-21 17:02:10.617984
15826570,NYN202406250,2,NYA,A,2,0,2,LCS,0,1,volpa001,R,volpa001,R,1,6,peted003,L,peted003,L,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,trevj001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826588,NYN202406250,4,NYA,A,2,0,2,SFS,0,3,volpa001,R,volpa001,R,1,6,peted003,L,peted003,L,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,trevj001,lemad001,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826616,NYN202406250,7,NYA,A,0,0,2,CFX,1,9,volpa001,R,volpa001,R,1,6,nuned003,R,nuned003,R,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,,,,3E1/G34.B-1,2,0,T,0,0,T,F,F,F,F,F,F,F,F,F,G,34,3,1,1,,0,,0,,1,0,0,0,F,F,F,F,F,F,3E1,"","","",0,0,0,3,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826628,NYN202406250,8,NYA,A,1,0,2,CFS,3,9,volpa001,R,volpa001,R,1,6,yound005,L,yound005,L,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,wella002,grist001,,K+PB.2-3;1-2,3,1,T,0,0,F,F,F,F,F,F,F,T,F,F,"","",0,0,0,,0,,0,,0,2,3,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826639,NYN202406260,1,NYA,A,0,1,1,BCX,0,0,volpa001,R,volpa001,R,1,6,manas001,L,manas001,L,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,,,,53/G56,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,56,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,T,F,2026-01-21 17:02:10.617984
15826657,NYN202406260,3,NYA,A,1,0,1,CX,0,0,volpa001,R,volpa001,R,1,6,manas001,L,manas001,L,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,,,,63/G6,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826677,NYN202406260,5,NYA,A,2,2,0,BBX,0,3,volpa001,R,volpa001,R,1,6,manas001,L,manas001,L,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,cabro002,,,53/G6S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6S,5,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826702,NYN202406260,7,NYA,A,1,1,2,CCBS,2,10,volpa001,R,volpa001,R,1,6,housa001,R,housa001,R,alvaf001,alonp001,mcnej002,vienm001,lindf001,nimmb001,badeh001,taylt002,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15826721,NYN202406260,9,NYA,A,1,2,1,BBFX,2,12,volpa001,R,volpa001,R,1,6,housa001,R,housa001,R,torrl001,alonp001,mcnej002,vienm001,iglej001,gameb001,badeh001,taylt002,,cabro002,wella002,9/L9L,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,9L,9,0,0,,0,,0,,0,0,2,3,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835559,OAK202409200,3,NYA,A,1,3,1,BCBBX,0,0,volpa001,R,volpa001,R,8,6,ginnj001,R,ginnj001,R,langs001,sodet001,geloz001,schum002,wilsj006,brows003,bledj001,butll001,,,,S7/G6,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,G,6,7,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835577,OAK202409200,5,NYA,A,2,2,1,CBBX,0,1,volpa001,R,volpa001,R,8,6,ginnj001,R,ginnj001,R,langs001,sodet001,geloz001,schum002,wilsj006,brows003,bledj001,butll001,grist001,,rizza001,S9/L89.3-H;1-2,20,0,T,1,1,F,F,F,F,F,F,F,F,F,F,L,89,9,0,0,,0,,0,,1,2,0,4,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835595,OAK202409200,8,NYA,A,0,2,2,.BBCCFFX,1,1,volpa001,R,volpa001,R,8,6,fergt001,R,fergt001,R,langs001,sodet001,geloz001,schum002,wilsj006,brows003,bledj001,butll001,,,,63/G6,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835611,OAK202409200,10,NYA,A,0,2,1,.BLBX,3,1,volpa001,R,volpa001,R,8,6,mcfat001,L,mcfat001,L,langs001,sodet001,geloz001,schum002,wilsj006,brows003,bledj001,butll001,,bertj001,,S9/L9L.2-H,20,0,T,1,1,F,F,F,F,F,F,F,F,F,F,L,9L,9,0,0,,0,,0,,1,0,4,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835631,OAK202409210,2,NYA,A,0,1,2,CSBX,2,0,volpa001,R,volpa001,R,7,6,searj001,L,searj001,L,langs001,nevit001,geloz001,allen002,wilsj006,camed001,bledj001,butll001,,,,HR/F78XD,23,0,T,4,1,T,F,F,F,F,F,F,F,F,F,F,78XD,0,0,0,,0,,0,,4,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835644,OAK202409210,3,NYA,A,1,3,1,BBBCB,6,0,volpa001,R,volpa001,R,7,6,searj001,L,searj001,L,langs001,nevit001,geloz001,allen002,wilsj006,camed001,bledj001,butll001,bertj001,,,W.1-2,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,2,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835662,OAK202409210,5,NYA,A,2,2,2,CCBBX,6,0,volpa001,R,volpa001,R,7,6,searj001,L,searj001,L,langs001,nevit001,geloz001,allen002,wilsj006,camed001,bledj001,butll001,bertj001,,,8/F89D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89D,8,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835678,OAK202409210,7,NYA,A,1,1,1,CBX,7,0,volpa001,R,volpa001,R,7,6,bielb001,R,bielb001,R,langs001,nevit001,geloz001,allen002,wilsj006,camed001,bledj001,butll001,bertj001,,stanm004,64(1)/FO/G6.3-H;B-1,2,1,T,0,1,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,1,0,0,4,F,F,F,F,F,F,"",64,"","",4,0,0,6,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835690,OAK202409210,8,NYA,A,2,1,2,BCFFFX,10,0,volpa001,R,volpa001,R,7,6,harrh002,L,harrh002,L,mccak004,nevit001,geloz001,allen002,wilsj006,camed001,bledj001,nodar001,bertj001,domij003,,43/G4,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,4,4,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,43,"","","",3,0,0,4,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835716,OAK202409220,2,NYA,A,2,0,2,CFFX,2,2,volpa001,R,volpa001,R,9,6,estej001,R,estej001,R,langs001,sodet001,geloz001,schum002,wilsj006,brows003,bledj001,butll001,,,,S6/G6,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835735,OAK202409220,4,NYA,A,2,0,2,FS.>X,3,2,volpa001,R,volpa001,R,9,6,estej001,R,estej001,R,langs001,sodet001,geloz001,schum002,wilsj006,brows003,bledj001,butll001,rizza001,,,8/F8D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,8D,8,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835750,OAK202409220,6,NYA,A,1,2,0,BBX,5,2,volpa001,R,volpa001,R,9,6,mullk001,L,mullk001,L,langs001,sodet001,geloz001,schum002,wilsj006,brows003,bledj001,butll001,,,,3/G3,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,3,3,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,3,"","","",3,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15835768,OAK202409220,8,NYA,A,1,2,2,.CBBFX,6,4,volpa001,R,volpa001,R,9,6,holmg002,R,holmg002,R,langs001,sodet001,geloz001,allen002,wilsj006,brows003,bledj001,butll001,rizza001,,,9/F9S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,9S,9,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840365,PHI202407290,2,NYA,A,2,2,2,BFBC.FS,3,0,volpa001,R,volpa001,R,9,6,wheez001,R,wheez001,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840388,PHI202407290,5,NYA,A,1,0,1,CX,3,2,volpa001,R,volpa001,R,9,6,wheez001,R,wheez001,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,riceb001,,,S8/L8D.1-2,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,L,8D,8,0,0,,0,,0,,1,2,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840400,PHI202407290,6,NYA,A,2,0,1,FX,7,2,volpa001,R,volpa001,R,9,6,marty001,R,marty001,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,torrg001,,,9/F9LS,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,9LS,9,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840421,PHI202407290,8,NYA,A,2,2,2,*BFFBFX,9,4,volpa001,R,volpa001,R,9,6,sotog003,L,sotog003,L,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,,torrg001,,HR/F7D.2-H,23,0,T,4,2,F,F,F,F,F,F,F,F,F,F,F,7D,0,0,0,,0,,0,,4,0,4,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840452,PHI202407300,2,NYA,A,0,0,2,CCX,1,1,volpa001,R,volpa001,R,8,6,nolaa001,R,nolaa001,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,riceb001,,,43/G34.1-2,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,34,4,0,0,,0,,0,,0,2,0,0,F,F,F,F,F,F,43,"","","",3,0,0,4,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840470,PHI202407300,4,NYA,A,2,2,2,CSBBFX,1,4,volpa001,R,volpa001,R,8,6,nolaa001,R,nolaa001,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,,,,D9/L9LS+,21,0,T,2,0,F,F,F,F,F,F,F,F,F,F,L,9LS,9,0,0,,0,,0,,2,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840487,PHI202407300,6,NYA,A,2,1,1,CBX,2,4,volpa001,R,volpa001,R,8,6,nolaa001,R,nolaa001,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,,,,S7/G6,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,G,6,7,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840505,PHI202407300,8,NYA,A,0,3,2,.BFBF.FBS,5,4,volpa001,R,volpa001,R,8,6,ruizj001,R,ruizj001,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,marsb002,castn001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840525,PHI202407300,10,NYA,A,2,0,2,CSX,5,5,volpa001,R,volpa001,R,8,6,hoffj003,R,hoffj003,R,realj001,harpb003,stotb001,bohma001,turnt001,haysa001,rojaj003,marsb002,,,chisj001,9/F9D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,9D,9,0,0,,0,,0,,0,0,0,3,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
15840556,PHI202407310,2,NYA,A,0,3,2,BBFBF.S,0,0,volpa001,R,volpa001,R,6,6,sancc002,L,sancc002,L,stubg001,harpb003,wilsw002,bohma001,sosae001,haysa001,rojaj003,castn001,chisj001,stanm004,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:02:10.617984
